forecast_time,temperature_c,humidity_percent,precipitation_mm,rain_mm,wind_speed_kmh,wind_gusts_kmh,surface_pressure_hpa,weather_code,province_code,province_name,latitude,longitude,data_fetched_at
2026-07-12T17:00,27.0,89,1.3,1.1,3.0,16.9,937.5,80,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-12T18:00,26.3,91,0.1,0.1,4.9,13.0,937.9,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-12T19:00,25.4,96,0.1,0.1,3.9,11.5,938.7,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-12T20:00,25.0,96,0.0,0.0,2.7,10.4,939.8,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-12T21:00,24.4,98,0.0,0.0,2.8,6.8,940.7,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-12T22:00,24.1,98,0.0,0.0,2.8,9.0,941.4,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-12T23:00,23.6,99,0.2,0.0,0.9,9.4,941.4,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T00:00,23.0,100,1.8,0.1,2.4,10.8,941.4,95,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T01:00,22.7,100,0.1,0.1,5.0,11.2,940.9,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T02:00,22.6,100,0.0,0.0,2.3,11.5,940.5,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T03:00,22.6,100,0.0,0.0,1.8,6.8,940.2,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T04:00,22.6,100,0.0,0.0,3.2,8.6,940.4,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T05:00,22.7,99,0.0,0.0,1.3,8.3,940.3,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T06:00,22.8,99,0.0,0.0,2.9,7.9,940.6,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T07:00,23.8,95,0.0,0.0,3.0,10.4,941.2,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T08:00,25.6,88,0.0,0.0,3.0,11.5,941.9,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T09:00,27.2,77,0.2,0.1,1.8,13.0,942.4,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T10:00,28.0,75,0.2,0.1,1.9,15.1,942.3,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T11:00,29.2,70,0.1,0.0,1.5,15.5,942.2,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T12:00,30.4,63,0.0,0.0,2.0,14.4,941.7,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T13:00,30.9,60,0.0,0.0,2.1,14.4,940.9,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T14:00,29.0,70,0.3,0.1,5.8,20.2,940.0,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T15:00,28.9,74,0.9,0.7,5.6,19.4,939.5,95,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T16:00,28.4,76,0.6,0.0,9.4,25.2,939.4,95,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T17:00,27.9,79,0.5,0.3,7.6,24.5,939.6,95,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T18:00,27.0,85,0.1,0.1,5.5,18.4,940.0,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T19:00,25.3,94,0.3,0.1,3.5,15.1,940.4,95,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T20:00,24.6,97,0.0,0.0,3.9,10.1,941.4,1,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T21:00,24.2,97,0.6,0.0,2.6,15.1,942.4,53,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T22:00,24.0,98,0.1,0.1,1.4,9.4,942.7,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-13T23:00,23.7,98,0.0,0.0,1.0,7.6,942.6,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T00:00,23.4,99,0.3,0.2,2.0,8.3,942.3,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T01:00,23.1,97,0.5,0.2,4.7,12.6,942.2,53,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T02:00,22.7,98,2.0,1.3,1.8,14.8,941.6,80,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T03:00,22.7,98,0.1,0.1,0.7,7.6,941.3,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T04:00,22.8,99,0.1,0.1,2.2,6.8,941.3,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T05:00,22.8,99,0.0,0.0,2.3,5.4,941.3,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T06:00,23.1,99,0.0,0.0,2.9,6.8,941.7,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T07:00,23.9,96,0.0,0.0,1.1,8.3,942.0,1,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T08:00,24.9,91,0.1,0.0,0.8,10.4,942.4,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T09:00,26.3,83,0.1,0.0,2.8,13.3,942.9,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T10:00,27.6,78,0.1,0.0,4.2,15.8,943.1,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T11:00,28.9,72,0.1,0.0,4.7,17.6,942.8,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T12:00,30.2,67,0.1,0.0,5.4,19.4,942.3,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T13:00,30.5,66,0.1,0.0,6.2,20.5,941.7,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T14:00,29.1,72,1.3,0.6,6.8,21.2,941.2,95,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T15:00,26.8,85,1.3,0.6,7.2,22.0,940.6,95,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T16:00,25.0,96,1.3,0.6,7.3,22.0,940.3,95,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T17:00,24.4,99,0.1,0.1,6.8,21.6,940.5,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T18:00,24.4,97,0.1,0.1,5.8,20.9,940.8,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T19:00,24.3,96,0.1,0.1,5.3,20.2,941.4,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T20:00,24.2,95,0.2,0.1,5.7,19.1,942.2,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T21:00,24.2,94,0.2,0.1,6.5,17.6,943.0,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T22:00,24.0,94,0.2,0.1,6.5,16.9,943.7,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-14T23:00,23.6,95,0.9,0.3,4.7,18.0,943.6,53,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T00:00,23.1,98,0.9,0.3,2.7,20.2,943.2,53,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T01:00,22.7,99,0.9,0.3,2.5,20.9,942.9,53,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T02:00,22.4,100,1.8,0.4,2.8,19.1,942.8,80,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T03:00,22.3,99,1.8,0.4,2.7,15.8,942.8,80,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T04:00,22.2,99,1.8,0.4,2.3,13.0,942.8,80,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T05:00,22.4,99,0.3,0.3,1.9,11.2,942.9,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T06:00,22.6,99,0.3,0.3,1.4,9.7,943.0,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T07:00,23.1,97,0.3,0.3,1.2,9.4,943.3,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T08:00,23.9,93,0.0,0.0,2.3,10.8,943.7,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T09:00,24.8,88,0.0,0.0,4.2,13.3,944.2,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T10:00,25.9,84,0.0,0.0,5.9,16.2,944.3,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T11:00,27.3,78,0.1,0.0,6.5,18.7,943.8,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T12:00,28.8,72,0.1,0.0,6.5,21.2,943.0,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T13:00,29.6,69,0.1,0.0,6.7,23.8,942.2,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T14:00,29.2,71,0.2,0.1,7.7,25.9,941.5,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T15:00,28.1,75,0.2,0.1,10.1,27.7,940.9,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T16:00,27.0,81,0.2,0.1,11.2,28.8,940.5,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T17:00,26.1,86,0.2,0.2,9.4,29.9,940.6,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T18:00,25.3,91,0.2,0.2,6.2,30.2,940.9,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T19:00,24.7,95,0.2,0.2,3.9,28.8,941.5,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T20:00,24.5,96,0.0,0.0,3.9,24.1,942.3,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T21:00,24.4,97,0.0,0.0,4.6,17.3,943.3,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T22:00,24.3,97,0.0,0.0,4.7,12.6,943.7,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-15T23:00,24.0,98,0.0,0.0,3.7,11.2,943.3,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T00:00,23.7,99,0.0,0.0,2.4,11.9,942.5,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T01:00,23.5,99,0.0,0.0,1.8,11.9,941.8,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T02:00,23.4,99,0.1,0.1,1.3,10.8,941.6,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T03:00,23.5,99,0.1,0.1,0.6,9.7,941.5,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T04:00,23.7,98,0.1,0.1,0.5,8.6,941.6,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T05:00,24.0,97,0.0,0.0,0.7,7.6,941.9,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T06:00,24.4,95,0.0,0.0,0.6,7.2,942.3,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T07:00,25.2,91,0.0,0.0,1.0,7.9,942.7,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T08:00,26.4,84,0.0,0.0,2.5,11.2,943.0,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T09:00,27.8,75,0.0,0.0,4.7,16.2,943.3,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T10:00,29.1,69,0.0,0.0,6.5,20.5,943.3,1,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T11:00,30.0,65,0.1,0.0,7.5,23.8,942.6,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T12:00,30.7,63,0.1,0.0,8.3,26.3,941.6,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T13:00,31.2,62,0.1,0.0,9.1,28.1,940.8,51,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T14:00,31.3,61,0.0,0.0,9.1,32.8,939.6,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T15:00,30.7,65,0.0,0.0,7.2,33.1,939.2,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T16:00,29.8,69,0.0,0.0,5.5,32.8,938.9,3,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T17:00,28.7,75,0.0,0.0,4.9,31.7,938.6,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T18:00,27.7,81,0.0,0.0,5.8,30.2,938.3,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T19:00,26.9,86,0.0,0.0,6.8,29.2,938.0,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T20:00,26.3,89,0.0,0.0,6.9,27.7,937.9,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T21:00,25.7,92,0.0,0.0,6.7,25.6,938.0,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T22:00,25.2,94,0.0,0.0,6.3,23.4,938.0,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-16T23:00,24.7,96,0.0,0.0,6.0,21.2,938.1,2,19,Tỉnh Thái Nguyên,21.9610968,105.8440789,2026-07-11T00:04:16
2026-07-10T00:00,22.7,98,0.1,0.1,3.1,9.0,947.8,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T01:00,23.2,99,0.1,0.1,6.3,10.4,947.3,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T02:00,22.8,99,0.4,0.4,7.6,16.9,946.6,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T03:00,22.4,99,0.3,0.3,4.7,16.6,946.6,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T04:00,22.3,99,0.2,0.2,3.3,11.5,946.5,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T05:00,22.1,99,0.1,0.1,2.2,8.6,946.7,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T06:00,22.5,99,0.1,0.1,3.2,6.8,947.2,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T07:00,23.7,96,0.1,0.1,2.7,10.4,947.9,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T08:00,24.5,92,0.1,0.1,5.0,14.8,947.8,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T09:00,26.0,82,0.3,0.2,6.5,18.4,948.1,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T10:00,26.7,78,0.3,0.2,9.3,23.8,948.2,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T11:00,28.0,70,0.1,0.1,8.9,24.8,947.9,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T12:00,29.1,64,0.1,0.1,9.1,24.1,947.0,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T13:00,29.6,62,0.1,0.1,8.5,25.2,947.2,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T14:00,29.1,65,0.2,0.2,7.6,22.7,946.1,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T15:00,29.0,65,0.2,0.2,9.6,23.0,945.8,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T16:00,28.3,67,0.1,0.1,11.3,25.2,945.3,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T17:00,27.6,71,0.1,0.1,11.0,25.2,945.3,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T18:00,26.5,78,0.0,0.0,9.6,24.1,945.7,3,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T19:00,25.2,85,0.0,0.0,7.6,20.5,945.8,2,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T20:00,24.4,90,0.0,0.0,6.6,16.2,946.3,1,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T21:00,23.8,93,0.0,0.0,6.2,14.8,946.8,0,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T22:00,23.5,96,0.0,0.0,4.8,13.7,947.2,0,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-10T23:00,23.2,97,0.0,0.0,2.5,11.2,946.9,0,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T00:00,22.8,99,0.0,0.0,2.0,6.5,946.5,0,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T01:00,22.6,99,0.0,0.0,1.5,5.0,945.9,0,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T02:00,22.4,100,0.0,0.0,2.7,5.0,945.4,0,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T03:00,22.3,100,0.0,0.0,2.7,5.8,945.3,0,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T04:00,22.2,100,0.0,0.0,2.1,5.0,945.3,3,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T05:00,22.1,99,0.0,0.0,2.4,4.7,945.3,3,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T06:00,22.7,99,0.0,0.0,3.3,8.3,945.9,3,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T07:00,24.3,91,0.0,0.0,2.7,10.1,946.4,2,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T08:00,25.9,84,0.3,0.2,2.0,11.2,946.4,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T09:00,27.0,77,0.2,0.1,0.3,10.8,946.3,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T10:00,28.1,72,0.2,0.1,1.6,11.9,946.2,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T11:00,28.6,71,0.5,0.4,2.3,13.0,945.8,53,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T12:00,29.8,68,0.5,0.3,3.4,15.1,945.3,53,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T13:00,29.9,67,0.0,0.0,1.4,15.1,944.3,1,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T14:00,30.5,64,0.0,0.0,2.2,12.2,943.4,0,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T15:00,27.8,76,0.4,0.0,9.4,21.2,942.6,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T16:00,26.5,84,0.7,0.5,7.0,27.0,942.6,53,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T17:00,26.9,83,0.1,0.1,7.8,18.0,942.8,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T18:00,26.5,85,0.1,0.1,6.6,18.7,943.0,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T19:00,25.5,92,0.0,0.0,0.7,13.7,943.6,1,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T20:00,24.9,94,0.0,0.0,2.7,5.4,944.6,1,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T21:00,24.6,96,0.0,0.0,3.6,7.6,945.5,1,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T22:00,24.2,97,0.0,0.0,2.8,7.9,946.0,1,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-11T23:00,23.8,99,0.0,0.0,0.4,5.4,945.7,0,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T00:00,23.4,100,0.0,0.0,1.5,2.5,945.3,3,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T01:00,23.2,100,0.0,0.0,1.8,4.0,944.8,3,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T02:00,23.3,100,0.0,0.0,2.1,9.0,944.4,3,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T03:00,23.2,99,0.0,0.0,0.9,4.3,944.6,3,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T04:00,22.8,100,0.2,0.1,1.6,13.3,944.5,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T05:00,22.7,100,0.1,0.1,1.7,16.6,944.7,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T06:00,22.9,100,0.0,0.0,1.1,5.4,945.4,3,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T07:00,23.9,95,0.0,0.0,2.0,8.6,946.3,3,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T08:00,25.5,87,0.1,0.0,5.2,14.8,946.7,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T09:00,26.9,79,0.1,0.0,5.8,16.9,947.2,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T10:00,27.9,75,0.2,0.1,5.4,18.7,947.4,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T11:00,29.8,67,0.1,0.1,6.0,19.4,947.0,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T12:00,30.9,62,0.1,0.1,7.3,22.3,946.1,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T13:00,31.9,60,0.2,0.1,6.5,21.6,945.3,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T14:00,32.1,60,0.1,0.1,5.2,20.5,944.6,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T15:00,31.6,60,0.1,0.1,6.2,19.4,943.3,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T16:00,26.1,92,2.0,0.6,14.7,32.0,943.4,95,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T17:00,25.8,95,1.1,1.1,6.7,32.0,943.6,55,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T18:00,25.5,96,0.2,0.2,8.0,18.0,944.3,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
2026-07-12T19:00,24.8,98,0.1,0.1,3.2,18.4,945.0,51,20,Tỉnh Lạng Sơn,21.8487579,106.6140692,2026-07-11T00:04:18
